oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
1998,DFO,2,OP,IC,1.1,6.738,1954,OIL,Mountain Lake,13048,43.9405,-94.9434,MN,27,033,MRO,MROW,WIND,9.2,0,1,27033,6.76340512985963,48.8371232824251
1998,DFO,4,OP,IC,2,12.25,1968,OIL,Mountain Lake,13048,43.9405,-94.9434,MN,27,033,MRO,MROW,WIND,9.2,0,1,27033,6.76340512985963,48.8371232824251
1998,DFO,5,OP,IC,1.3,7.962,1959,OIL,Mountain Lake,13048,43.9405,-94.9434,MN,27,033,MRO,MROW,WIND,9.2,0,1,27033,6.76340512985963,48.8371232824251
1998,DFO,6,OP,IC,1.8,11.025,1998,OIL,Mountain Lake,13048,43.9405,-94.9434,MN,27,033,MRO,MROW,WIND,9.2,0,1,27033,6.76340512985963,48.8371232824251
1998,DFO,7,OP,IC,1.8,11.025,1998,OIL,Mountain Lake,13048,43.9405,-94.9434,MN,27,033,MRO,MROW,WIND,9.2,0,1,27033,6.76340512985963,48.8371232824251
1998,WND,8,OP,WT,1.2,2970,2007,WIND,Mountain Lake,13048,43.9405,-94.9434,MN,27,033,MRO,MROW,WIND,9.2,0,1,27033,6.76340512985963,48.8371232824251
2021,DFO,5,OP,IC,2.3,9,2003,OIL,Westbrook,20430,44.0399,-95.4429,MN,27,033,MRO,MROW,OIL,3.5,0,1,27033,1.55523384036415,59.927157238718
2021,DFO,3,RE,IC,0.5,,1940,OIL,Westbrook,20430,44.0399,-95.4429,MN,27,033,MRO,MROW,OIL,3.5,0,0,27033,1.55523384036415,59.927157238718
2021,DFO,4,RE,IC,0.7,,1952,OIL,Westbrook,20430,44.0399,-95.4429,MN,27,033,MRO,MROW,OIL,3.5,0,0,27033,1.55523384036415,59.927157238718
2023,DFO,CAT2,SB,IC,1.8,16,2001,OIL,Windom,20806,43.86811,-95.114444,MN,27,033,MRO,MROW,OIL,8.4,0,1,27033,2.23863230226432,40.7926700985055
2023,DFO,CAT3,SB,IC,1.8,16,2001,OIL,Windom,20806,43.86811,-95.114444,MN,27,033,MRO,MROW,OIL,8.4,0,1,27033,2.23863230226432,40.7926700985055
2023,DFO,CAT4,SB,IC,1.8,16,2001,OIL,Windom,20806,43.86811,-95.114444,MN,27,033,MRO,MROW,OIL,8.4,0,1,27033,2.23863230226432,40.7926700985055
2023,DFO,GT1,SB,GT,3,37,1980,OIL,Windom,20806,43.86811,-95.114444,MN,27,033,MRO,MROW,OIL,8.4,0,1,27033,2.23863230226432,40.7926700985055
56544,WND,1,OP,WT,15.6,37729,2006,WIND,Windom Wind Project,9417,43.9578,-95.1306,MN,27,033,MRO,MROW,WIND,15.6,0,1,27033,12.2097223624185,50.7569183132533
56750,WND,1,OP,WT,50,12640,2008,WIND,Jeffers Wind 20 LLC,9417,44.057778,-95.2525,MN,27,033,MRO,MROW,WIND,50,1,1,27033,13.4138911576662,61.8439194148934
56755,WND,1,OP,WT,20,58762,2008,WIND,Odin Wind Farm LLC,9417,43.8953,-94.9142,MN,27,033,MRO,MROW,WIND,20,0,1,27033,4.41820546703389,43.817514948961
58657,WND,1,OP,WT,200,759266,2016,WIND,Odell Wind Farm,13780,43.853333,-94.931944,MN,27,033,MRO,MROW,WIND,200,1,1,27033,0.618927073078683,39.1412696304027
