oris,fuel_gen,id_gen,status_gen,mover_gen,capacity_gen,generation_gen,year_online,fuel_cat_gen,name_plant,id_operator,lat,lon,state,fips_state,fips_county,region_nerc,subregion_egrid,fuel_cat_plant,capacity_plant,i_big,i_operating,fips,dist_plant_county,dist_plant_state
15,WAT,1,OP,HY,29.5,114178.667,1968,HYDRO,Lay Dam,195,32.9633,-86.5187,AL,01,021,SERC,SRSO,HYDRO,177,1,1,01021,0.145747396114601,121.136837424987
15,WAT,2,OP,HY,29.5,114178.667,1968,HYDRO,Lay Dam,195,32.9633,-86.5187,AL,01,021,SERC,SRSO,HYDRO,177,1,1,01021,0.145747396114601,121.136837424987
15,WAT,3,OP,HY,29.5,114178.667,1967,HYDRO,Lay Dam,195,32.9633,-86.5187,AL,01,021,SERC,SRSO,HYDRO,177,1,1,01021,0.145747396114601,121.136837424987
15,WAT,4,OP,HY,29.5,114178.667,1967,HYDRO,Lay Dam,195,32.9633,-86.5187,AL,01,021,SERC,SRSO,HYDRO,177,1,1,01021,0.145747396114601,121.136837424987
15,WAT,5,OP,HY,29.5,114178.667,1967,HYDRO,Lay Dam,195,32.9633,-86.5187,AL,01,021,SERC,SRSO,HYDRO,177,1,1,01021,0.145747396114601,121.136837424987
15,WAT,6,OP,HY,29.5,114178.667,1967,HYDRO,Lay Dam,195,32.9633,-86.5187,AL,01,021,SERC,SRSO,HYDRO,177,1,1,01021,0.145747396114601,121.136837424987
17,WAT,4,OP,HY,20,63918.235,1949,HYDRO,Mitchell Dam,195,32.806025,-86.444892,AL,01,037,SERC,SRSO,HYDRO,170,0,1,01037,0.0246761551734297,117.407376009627
17,WAT,5,OP,HY,50,159795.588,1985,HYDRO,Mitchell Dam,195,32.806025,-86.444892,AL,01,037,SERC,SRSO,HYDRO,170,1,1,01037,0.0246761551734297,117.407376009627
17,WAT,6,OP,HY,50,159795.588,1985,HYDRO,Mitchell Dam,195,32.806025,-86.444892,AL,01,037,SERC,SRSO,HYDRO,170,1,1,01037,0.0246761551734297,117.407376009627
17,WAT,7,OP,HY,50,159795.588,1985,HYDRO,Mitchell Dam,195,32.806025,-86.444892,AL,01,037,SERC,SRSO,HYDRO,170,1,1,01037,0.0246761551734297,117.407376009627
